customer,area,name,sales,db2
"2204716","Demonte, Eduardo","Sistel Sistemas Elétricos LTDA","16.397","85,07822334"
"2204721","Demonte, Eduardo","Equiflex Distribuidora","2.494","70,11786503"
"2204775","Demonte, Eduardo","Elétrica Divinópolis LTDA","1.793","79,61462313"
"2204792","Demonte, Eduardo","C. R. Serafim Eletrotécnica Eireli","6.480","70,44421569"
"2204793","Demonte, Eduardo","Eletro-Forca Comércio de","3.213","77,2027885"
"2204794","Demonte, Eduardo","Titagro Oficina do Vidro","4.582","79,08905809"
"2204842","Demonte, Eduardo","FR Instalações e Construções","2.686","78,74617395"
"2204866","Demonte, Eduardo","Bonsom Eletrônica LTDA EPP","3.170","81,23844732"
"2204871","Demonte, Eduardo","Nortel Suprimentos","27.507","80,38150566"
"2204892","Demonte, Eduardo","Mao Colorida Comunicação","14.516","87,81161412"
"2204919","Demonte, Eduardo","Eletro Hauer LTDA EPP","2.317","86,49606367"
"2204935","Demonte, Eduardo","Hidrovolt Distribuidora LTDA","1.186","77,53518692"
"2204965","Demonte, Eduardo","S V Comércio de Material","8.910","84,5340229"
"2204968","Demonte, Eduardo","Jota Jota Materiais","6.140","86,37945019"
"2204981","Demonte, Eduardo","Impacto Comércio e","2.491","70,00232805"
"2204986","Demonte, Eduardo","Grm Distribuicao Eireli Me","4.347","82,90335046"
"2205017","Demonte, Eduardo","Repume Repuxacao e","2.750","70,89781818"
"2205031","Demonte, Eduardo","Direção da Luz Industria e Com","5.152","73,60030433"
"2205052","Demonte, Eduardo","Sulmatel Elétrica Hidráulica","1.702","72,42098338"
"2205054","Demonte, Eduardo","Elétrica Bel Materiais","4.714","75,89981927"
"2205112","Demonte, Eduardo","Flessak Eletro Industrial S/A","1.426","82,31614966"
"2205158","Demonte, Eduardo","A e B Santa Izabel","8.007","85,09954577"
"2205184","Demonte, Eduardo","Jabu Engenharia Elétrica LTDA","16.119","85,37736844"
"2205193","Demonte, Eduardo","Windsor Investimentos","970,96","88,80077449"
"2205210","Demonte, Eduardo","Lampadinha Materiais","14.821","75,20129868"
"2205211","Demonte, Eduardo","Oliveira Com. Atacadista de","13.540","74,10049254"
"2205212","Demonte, Eduardo","Lampadinha Materiais","15.178","74,21066779"
"2205236","Demonte, Eduardo","Deposito de Materiais para","1.011","82,61660798"
"2205249","Demonte, Eduardo","Home Light Comercial de","1.927","88,11947982"
"2205272","Demonte, Eduardo","Ilumina Paiva Elétrica Eireli","6.021","84,54562366"
"2205315","Demonte, Eduardo","Empresa Bras de Iluminação Ltda ME","9.642","79,13688016"
"2205339","Demonte, Eduardo","Engemav Engenharia e","11.125","70,56636541"
"2205362","Demonte, Eduardo","Porto5 Investimentos Imob Ltda","5.405","84,93966988"
"2205411","Demonte, Eduardo","Armazem Coral LTDA","19.543","77,21871146"
"2205454","Demonte, Eduardo","Comando Distribuidora de Materiais","26.373","82,14010678"
"2205457","Demonte, Eduardo","Elétrica Comercial Andra LTDA","30.731","92,75495737"
"2205481","Demonte, Eduardo","Comércio e Indústria Irmãos Salfati","17.214","74,12985902"
"2205499","Demonte, Eduardo","L.L.E. Ferragens LTDA","7.485","97,23530072"
"2205522","Demonte, Eduardo","Judite Moreira Distribuidora","36.946","75,95062278"
"2205535","Demonte, Eduardo","Oliveira & Campana LTDA EPP","5.504","87,98412151"
"2205549","Demonte, Eduardo","Sao Paulo Materiais","824,99","85,53437011"
"2205554","Demonte, Eduardo","Meng Engenharia Comércio e","5.096","81,98189182"
"2205592","Demonte, Eduardo","Real Center Materiais e","6.661","77,13948984"
"2205593","Demonte, Eduardo","Eletrovan Material Elétrico","569,43","90,79605922"
"2205607","Demonte, Eduardo","Comercial Elétrica São Pedro","-0,01","-2.346.600,00"
"2205626","Demonte, Eduardo","Ajinomoto do Brasil Industria","1.229","85,39362421"
"2205664","Demonte, Eduardo","Plenobras Distrib Elét e Hidr Ltda","2.856","75,56827731"
"2205666","Demonte, Eduardo","ABT Comercial Elétrica LTDA","21.248","77,4989093"
"2205667","Demonte, Eduardo","Barbi do Brasil LTDA","74.084","73,75441812"
"2205684","Demonte, Eduardo","Fernandes & Filhos LTDA","3.265","83,6464755"
"2205718","Demonte, Eduardo","Fort-Lux Eletricidade","1.450","86,75710906"
"2205729","Demonte, Eduardo","Elétrica Brasil Com de Materiais","1.244","88,53697749"
"2205762","Demonte, Eduardo","Verry Máquinas Eireli","3.871","80,2173986"
"2205810","Demonte, Eduardo","Casa Freitas Materiais de","2.276","75,54409199"
"2205811","Demonte, Eduardo","Butruz Sarkis Material","1.597","76,76044875"
"2205816","Demonte, Eduardo","Stetsom Indústria Eletrônica","3.415","76,85782966"
"2205830","Demonte, Eduardo","Correa Materiais Elétricos","14.026","83,22356999"
"2205835","Demonte, Eduardo","Damasco Material Elétrico","17.873","84,23103026"
"2205844","Demonte, Eduardo","Farol Sinalização Viaria LTDA","5.616","86,89079551"
"2205874","Demonte, Eduardo","Leroy Merlin Companhia","977,76","84,09221077"
"2205881","Demonte, Eduardo","Objetiva Atacadista da","41.594","77,29910903"
"2205886","Demonte, Eduardo","Leroy Merlin Companhia","8.875","93,98169066"
"2205897","Demonte, Eduardo","Leroy Merlin Companhia","5.587","82,33503138"
"2205898","Demonte, Eduardo","Leroy Merlin Companhia","3.288","82,93485467"
"2205899","Demonte, Eduardo","Leroy Merlin Companhia","1.523","86,1328484"
"2205900","Demonte, Eduardo","Leroy Merlin Companhia","2.429","82,48504535"
"2205910","Demonte, Eduardo","Sergio Goulart Afonso Me","1.495","54,63622441"
"2205914","Demonte, Eduardo","Freeway Elétrico e","923,89","84,28059617"
"2205924","Demonte, Eduardo","Leroy Merlin Comp Bras Bricolagem","2.549","90,52377197"
"2205929","Demonte, Eduardo","Leroy Merlin Companhia","1.523","86,56941782"
"2205930","Demonte, Eduardo","Frr Materiais Elétricos LTDA","4.413","78,69421881"
"2205937","Demonte, Eduardo","Leroy Merlin Companhia","452,43","100"
"2205955","Demonte, Eduardo","Eletro Luz Comércio de","1.510","87,91977859"
"2205957","Demonte, Eduardo","Max Material Elétrico LTDA EPP","6.835","84,44036429"
"2205958","Demonte, Eduardo","Reeme Repuxacao e","2.433","69,50552499"
"2205974","Demonte, Eduardo","Leroy Merlin Companhia","2.733","82,27202365"
"2205980","Demonte, Eduardo","Foco-Engenharia Elétrica e","4.072","86,22423921"
"2205987","Demonte, Eduardo","Eletrosin Com. e Serviços de","1.567","82,79014866"
"2206021","Demonte, Eduardo","Leroy Merlin Companhia","1.523","91,37682016"
"2206022","Demonte, Eduardo","Leroy Merlin Companhia","1.079","86,23690796"
"2206023","Demonte, Eduardo","Leroy Merlin Companhia","2.059","82,43724987"
"2206025","Demonte, Eduardo","Leroy Merlin Companhia","7.681","80,70546604"
"2206026","Demonte, Eduardo","Leroy Merlin Companhia","9.938","83,0748037"
"2206027","Demonte, Eduardo","Leroy Merlin Companhia","580,13","73,24909934"
"2206041","Demonte, Eduardo","Lopes e Madruga LTDA EPP","8.538","80,46137342"
"2206043","Demonte, Eduardo","Leroy Merlin Companhia","4.677","84,94254397"
"2206071","Demonte, Eduardo","Rt Comercial Eireli EPP","1.750","77,02674127"
"2206077","Demonte, Eduardo","J. Sul Irmãos Distribuidoras","7.154","62,21186627"
"2206081","Demonte, Eduardo","Lumiluz Material Elétrico","1.026","83,07755269"
"2206089","Demonte, Eduardo","Leroy Merlin Companhia","539,5","85,85542169"
"2206090","Demonte, Eduardo","Leroy Merlin Companhia","3.707","80,95692851"
"2206111","Demonte, Eduardo","Wl Atacadista LTDA","28.949","83,13279356"
"2206112","Demonte, Eduardo","Leroy Merlin Companhia","9.952","82,0268478"
"2206122","Demonte, Eduardo","Jund Aquece Comércio de","417,58","81,44547153"
"2206134","Demonte, Eduardo","Eletro Guimaraes Irmãos LTDA","1.162","80,40276655"
"2206150","Demonte, Eduardo","Logos de Campinas","2.096","80,58018035"
"2206151","Demonte, Eduardo","Zanetti Materiais Elétricos","1.026","76,20931978"
"2206190","Demonte, Eduardo","Profab Ind e Com de Comp Industr","351,16","90,8844971"
"2206220","Demonte, Eduardo","Condusvale Distribuidora de","7.611","75,93287774"
"2206224","Demonte, Eduardo","Eletro Nacional Comércio e","3.269","84,12154101"
"2206235","Demonte, Eduardo","Mundial Materiais Elétricos","2.321","78,44182921"
"2206238","Demonte, Eduardo","Elétrica Sete LTDA EPP","685,86","79,11527134"
"2206243","Demonte, Eduardo","Valper Eletroferragens LTDA","3.385","83,16100443"
"2206248","Demonte, Eduardo","Dimec Dist de Mat Elet e","985,7","83,48077508"
"2206249","Demonte, Eduardo","Elétrica Santa Fe LTDA","14.586","82,28746743"
"2206256","Demonte, Eduardo","Leroy Merlin Companhia","1.165","86,52476182"
"2206261","Demonte, Eduardo","Leroy Merlin Companhia","1.645","75,96975554"
"2206271","Demonte, Eduardo","Paxi Materiais Elétricos e","6.680","76,40664579"
"2206272","Demonte, Eduardo","C.R.M. Multieletrica Mat","7.859","84,28720295"
"2206307","Demonte, Eduardo","Wiatec Eletricidade e","3.706","81,63161772"
"2206309","Demonte, Eduardo","Comercial Elétrica P.J.LTDA","9.682","93,56995609"
"2206324","Demonte, Eduardo","Leroy Merlin Companhia","2.511","84,26097379"
"2206347","Demonte, Eduardo","Leroy Merlin Companhia","1.079","85,32715477"
"2206351","Demonte, Eduardo","Eletro Instaladora","1.134","75,45599605"
"2206353","Demonte, Eduardo","Eletro Maringa Comércio de","1.409","84,04839625"
"2206354","Demonte, Eduardo","Eletroluz Materiais","7.868","70,72032396"
"2206365","Demonte, Eduardo","Comel Comércio de Mat Eletr e Hidra","8.775","81,83048931"
"2206368","Demonte, Eduardo","Rocal Eletrônica LTDA","620,41","78,89943747"
"2206382","Demonte, Eduardo","GC2 Materiais Elétricos LTDA","2.813","84,06284435"
"2206395","Demonte, Eduardo","Leroy Merlin Companhia","4.839","77,83084178"
"2206396","Demonte, Eduardo","Leroy Merlin Companhia","611,98","81,9732671"
"2206397","Demonte, Eduardo","Leroy Merlin Companhia","1.725","90,36148071"
"2206399","Demonte, Eduardo","Lojas de Departamentos","12.563","80,61842918"
"2206405","Demonte, Eduardo","Leroy Merlin Companhia","4.471","103,1329829"
"2206406","Demonte, Eduardo","Romaldo A. Nitsche Com. de","1.597","76,10349123"
"2206434","Demonte, Eduardo","Agatti Material Elétrico e","1.704","83,08727275"
"2206450","Demonte, Eduardo","Leroy Merlin Companhia","3.644","79,47781367"
"2206479","Demonte, Eduardo","Amgl Comércio de Materiais","1.795","86,4872092"
"2206502","Demonte, Eduardo","Philips Lighting Iluminação","831.663","68,51796614"
"2206552","Demonte, Eduardo","Leroy Merlin Companhia","1.140","89,18312033"
"2206591","Demonte, Eduardo","Coprosid Materiais Elétricos","1.797","75,02559138"
"2206617","Demonte, Eduardo","Carmehil - Comercial","53.878","84,76770747"
"2206622","Demonte, Eduardo","J.M. Santini & Cia LTDA EPP","1.577","74,00878823"
"2206648","Demonte, Eduardo","Leroy Merlin Companhia","539,5","85,73308619"
"2206658","Demonte, Eduardo","Corner Engenharia LTDA EPP","18.872","76,94193689"
"2206665","Demonte, Eduardo","Exactus Automação e","3.768","73,24385429"
"2206676","Demonte, Eduardo","Teletusa Materiais para","2.450","75,05754726"
"2206678","Demonte, Eduardo","Casa Certa Materiais","444,3","82,31150124"
"2206688","Demonte, Eduardo","Comercial Souza","27.934","80,16297207"
"2206690","Demonte, Eduardo","Telario Importação e","4.218","78,84543806"
"2206700","Demonte, Eduardo","Ubannet Internet e","2.178","83,58582381"
"2206702","Demonte, Eduardo","Elétrica Padrao Soares LTDA ME","1.211","47,61499781"
"2206718","Demonte, Eduardo","Ande Materiais Elétricos LTDA","1.452","83,60886"
"2206719","Demonte, Eduardo","Maxiluz Materiais Elétricos","48.162","86,11119359"
"2206722","Demonte, Eduardo","Eletrosul Distribuidora LTDA","4.171","84,20703066"
"2206725","Demonte, Eduardo","Eletriza Comércio de","6.450","75,51627953"
"2206737","Demonte, Eduardo","Real Materiais Elétricos","1.830","75,34730192"
"2206738","Demonte, Eduardo","F. Fernandes de Souza & Cia","4.111","79,0662145"
"2206746","Demonte, Eduardo","Airton José Bigeli e Cia","1.373","79,67511655"
"2206768","Demonte, Eduardo","Auri Verde LTDA EPP","1.598","88,92212571"
"2206769","Demonte, Eduardo","Enerluz Engenharia e","551,31","85,09368595"
"2206782","Demonte, Eduardo","Uno-Comércio de Materiais","2.606","63,53994797"
"2206785","Demonte, Eduardo","Lina Hillman Materiais","4.537","72,76506177"
"2206796","Demonte, Eduardo","Rigonato Materiais Elétricos","2.136","83,04214879"
"2206811","Demonte, Eduardo","Aster Distribuidora de Materiais","29.600","83,31499455"
"2206814","Demonte, Eduardo","Caca Ferragens Limitada Me","1.624","85,63942462"
"2206869","Demonte, Eduardo","Ad Cabos Comercial LTDA EPP","3.226","84,54606607"
"2206870","Demonte, Eduardo","Da Roz Eletricidade e","6.722","91,1015575"
"2206875","Demonte, Eduardo","Webprom LTDA ME","4.823","69,42225521"
"2206890","Demonte, Eduardo","Paulino Nascimento Filho &","911,2","77,61413521"
"2206891","Demonte, Eduardo","Ferragens Negrão Comercial","5.454","161,3760455"
"2206902","Demonte, Eduardo","Leroy Merlin Companhia","3.699","90,8848823"
"2206903","Demonte, Eduardo","Renacel Comércio de","3.189","87,23070651"
"2206920","Demonte, Eduardo","Real Ind de Pers e Cort Ltda","8.692","79,03779871"
"2206934","Demonte, Eduardo","Rivelli Comércio de","3.370","76,72169482"
"2206946","Demonte, Eduardo","Muza Construtora LTDA","15.226","83,27031584"
"2206948","Demonte, Eduardo","Eletro América LTDA EPP","786,79","82,93699717"
"2206982","Demonte, Eduardo","Elétrica Serpal LTDA","1.457","82,1847125"
"2206998","Demonte, Eduardo","Oliveira e Guimaraes Com. de","771","75,55512322"
"2207004","Demonte, Eduardo","Altolink Telecom Eireli Me","988,12","83,63862689"
"2207009","Demonte, Eduardo","Leroy Merlin Companhia","901,05","85,3637423"
"2207010","Demonte, Eduardo","Leroy Merlin Companhia","539,5","85,73308619"
"2207011","Demonte, Eduardo","Dalbem Mat. Ele., Hidr.,","4.903","78,20722544"
"2207036","Demonte, Eduardo","Ponto do Tubo Comércio de","3.777","86,27926559"
"2207048","Demonte, Eduardo","Multi-Acao Comércio de","620,7","80,00483325"
"2207050","Demonte, Eduardo","Ajel Materiais Elétricos LTDA","4.578","81,27245682"
"2207069","Demonte, Eduardo","Bignotto Ferramentas LTDA ME","1.584","84,61421887"
"2207073","Demonte, Eduardo","Superis Distribuidora LTDA EPP","9.308","85,72252721"
"2207088","Demonte, Eduardo","Led Luz Iluminação LTDA","864,27","86,39776922"
"2207093","Demonte, Eduardo","Deltaway Sistemas de","3.116","96,09763612"
"2207100","Demonte, Eduardo","Leroy Merlin Companhia","539,5","84,79888786"
"2207141","Demonte, Eduardo","Boldrini Materiais Elétricos","769,57","87,53589667"
"2207146","Demonte, Eduardo","Condor Atacadista de","52.362","98,35665675"
"2207165","Demonte, Eduardo","Distribuidora de Material de","25.767","83,04123185"
"2207178","Demonte, Eduardo","Interlink Telecomunicações","5.225","87,21633266"
"2207195","Demonte, Eduardo","Leroy Merlin Companhia","1.079","92,99152904"
"2207196","Demonte, Eduardo","Leroy Merlin Comp Bras Bricolagem","1.967","86,8786468"
"2207202","Demonte, Eduardo","Leroy Merlin Companhia","1.277","84,07739611"
"2207203","Demonte, Eduardo","Leroy Merlin Companhia","2.847","84,18758233"
"2207225","Demonte, Eduardo","Antunes & Francioni Ltda","3.704","81,83268718"
"2207263","Demonte, Eduardo","Meta Materiais Elétricos LTDA","843,18","78,41386181"
"2207272","Demonte, Eduardo","Mateletrica Com e Repres Ltda","9.154","82,11954171"
"2207278","Demonte, Eduardo","Uno-Comércio de Materiais","2.349","59,30871555"
"2207332","Demonte, Eduardo","Atacado Dos Presentes LTDA","7.554","74,9650183"
"2207360","Demonte, Eduardo","Rigava Comércio de Materiais","2.039","76,35681534"
"2207380","Demonte, Eduardo","Ferragens Negrão Com Ltda","649,37","159,5084466"
"2207390","Demonte, Eduardo","A. Yoshii Maringá Engenharia","1.265","77,73790421"
"2207406","Demonte, Eduardo","Luxfort do Brasil Eireli","2.235","84,70570862"
"2207422","Demonte, Eduardo","Eletro Técnica Pepe LTDA EPP","874,46","86,70036365"
"2207438","Demonte, Eduardo","Freitas & Cia LTDA","14.778","84,42513686"
"2207456","Demonte, Eduardo","B.C.M. Comercial Elétrica e","",""
"2207530","Demonte, Eduardo","Ele. Noroeste Votuporanga","2.908","84,45035973"
"2207537","Demonte, Eduardo","Ecel Eletro Comercial Ergon","1.662","83,19466753"
"2207568","Demonte, Eduardo","Eletrobit Comércio de","2.216","78,76437248"
"2207569","Demonte, Eduardo","Aguiar Da Beira Projeto","3.613","85,89488833"
"2207596","Demonte, Eduardo","Gams Eletro Industrial LTDA","1.581","82,6454906"
"2207602","Demonte, Eduardo","Conerio Materiais para","59.376","70,05782845"
"2207639","Demonte, Eduardo","Condominio Edifício Helen","3.149","87,30012574"
"2207651","Demonte, Eduardo","Agrometal Comercial de","7.382","73,03678538"
"2207680","Demonte, Eduardo","Universo Da Elétrica Com. de","5.290","81,1517523"
"2207682","Demonte, Eduardo","Enaut Serviços de","4.256","89,98214202"
"2207719","Demonte, Eduardo","C J Leal & Cia LTDA EPP","2.931","84,77652678"
"2207725","Demonte, Eduardo","Picolini & Picolini LTDA","8.351","76,02323075"
"2207726","Demonte, Eduardo","Elétrica Bel Ribeirão LTDA ME","1.183","79,44105365"
"2207736","Demonte, Eduardo","Gilmar Soluções em Materiais","3.258","87,43561566"
"2207773","Demonte, Eduardo","Benemerita Sociedade","5.791","77,32381232"
"2207806","Demonte, Eduardo","Glb Ipanema Spe","5.964","73,85066529"
"2207812","Demonte, Eduardo","Mdk Distribuidora LTDA EPP","4.361","79,38797739"
"2207829","Demonte, Eduardo","Comercial Elétrica D Z LTDA","3.438","85,81957153"
"2207845","Demonte, Eduardo","Ronaldo Caetano Fernandes","4.654","68,35319826"
"2207855","Demonte, Eduardo","Lig-Bem Materiais Elétricos","1.485","78,07700853"
"2207869","Demonte, Eduardo","Casa Ramos Materiais Elétricos Ltda","2.813","73,44849648"
"2207879","Demonte, Eduardo","EGL Dois Investimentos","4.134","77,23604378"
"2207887","Demonte, Eduardo","Teckits-Tecnica em Kits","19.155","71,10236504"
"2207910","Demonte, Eduardo","Eletro Transol Ind e","5.555","81,83232246"
"2207943","Demonte, Eduardo","Nortel Suprimentos","1.174","80,41925294"
"2207957","Demonte, Eduardo","Migui-Materiais Elétricos LTDA","915,77","80,21228038"
"2207958","Demonte, Eduardo","Scalise Com. de Mateiais para","1.112","88,55465026"
"2208010","Demonte, Eduardo","TRENTO COMERCIAL ELETRICA","1.322","76,39231409"
"2208034","Demonte, Eduardo","Econolux Comercio Materiais","2.720","77,62426471"
"2208046","Demonte, Eduardo","MRV Engenharia e Participações","97.972","88,5320003"
"2208054","Demonte, Eduardo","Mega Lux Comercio e Serviços","1.558","80,56498553"
"2208056","Demonte, Eduardo","Topvendas Brasil Com.de Prod.","5.946","81,28045017"
"2208074","Demonte, Eduardo","Topvitoria Com.de Inf. e","1.648","82,12103746"
"2208079","Demonte, Eduardo","RV Coelho Engenharia Ltda","8.827","68,23536876"
"2208090","Demonte, Eduardo","Comercial de Mat.Eletricos","2.519","80,87863401"
"2208100","Demonte, Eduardo","MRV Engenharia e Participações","18.049","81,7290799"
"2208101","Demonte, Eduardo","CCM Automação Indl Ltda","1.596","83,57487015"
"2208106","Demonte, Eduardo","Netcom Soluções em Conect. e","3.361","81,19213101"
"2208107","Demonte, Eduardo","Topcaruaru Com.de Informática","3.345","79,91946381"
"2208112","Demonte, Eduardo","Ken-Iti Lucas Mori Gomes","1.206","192,2465967"
"2208117","Demonte, Eduardo","Eletro Jorge Ltda-Epp","1.759","80,65082703"
"2208118","Demonte, Eduardo","AAMR-09 Empreendimento","682,98","146,026238"
"2208126","Demonte, Eduardo","Maaz Comercial Ltda-Epp","875,62","74,68993399"
"2208127","Demonte, Eduardo","R. José da Silva & Cia Ltda","964,4","84,17461634"
"2208137","Demonte, Eduardo","Comercial Elétrica Hammes","7.253","84,63127242"
"2208161","Demonte, Eduardo","Nortel Suprimentos Ind. S/A","1.104","80,29613788"
"2208162","Demonte, Eduardo","Protonluz Com. de Materiais","941,16","88,46104807"
"2208167","Demonte, Eduardo","Leonardo Ramos Martins","1.882","176,4764946"
"2208170","Demonte, Eduardo","Neppe Materiais Elétricos Ltda","7.724","72,20388008"
"2208174","Demonte, Eduardo","Conexão Eletrico e Hidraulico LTDA","5.205","79,5626047"
"2208175","Demonte, Eduardo","Braga Investimentos Imobil.","564,43","86,33311482"
"2208192","Demonte, Eduardo","Revolux-Comércio de Materiais","890,88","88,46421516"
"2208199","Demonte, Eduardo","Hilgert & Cia Ltda","4.803","85,55769075"
"2208200","Demonte, Eduardo","Ricardo Hideaki Akamine","728,23","88,02164151"
"2208201","Demonte, Eduardo","Eletromix Distribuidora","3.117","77,36818129"
"2208203","Demonte, Eduardo","Connect Distrib.de Materiais","3.803","85,02061444"
"2208204","Demonte, Eduardo","Dall Osto Materiais de","3.529","79,14702015"
"2208217","Demonte, Eduardo","Luminaria Material Elétrico Ltda","9.132","86,68088079"
"2208218","Demonte, Eduardo","Paiva Carvalho Ferragens Ltda","2.274","72,43710118"
"2208229","Demonte, Eduardo","Eletrosul Eng Com. Mat. Eletr.","1.077","71,55721421"
"2208237","Demonte, Eduardo","Salatini Soluções Técnicas","41.487","76,28356719"
"2208257","Demonte, Eduardo","Sampa YP Empreendimentos","3.063","80,09690036"
"2208262","Demonte, Eduardo","Utilidades Elétricas Com. e","3.036","74,38740021"
"2208263","Demonte, Eduardo","Sfera Comercial Imp.Ltda","1.261","87,24799746"
"2208275","Demonte, Eduardo","José Simões de Araujo ME","704","76,58096591"
"2208276","Demonte, Eduardo","CL Atacadista da Construção","9.687","81,54711703"
"2208279","Demonte, Eduardo","Eletro Service Instalações","8.526","59,81654346"
"2208281","Demonte, Eduardo","Eletro Comercial Loanda Ltda","1.782","81,58995111"
"2208282","Demonte, Eduardo","Astra S/A Ind.e Comercio","106.704","85,25861399"
"7373170","Demonte, Eduardo","Ferreira Costa & Cia Ltda","7.321","76,63926981"
"7373367","Demonte, Eduardo","Leroy Merlin Companhia Brasile","5.296","84,07022168"
"7373420","Demonte, Eduardo","J M Marques Cia Ltda - Epp","2.342","109,7091772"
"7373674","Demonte, Eduardo","MRV Prime Proj Campo Grande J","4.480","80,23418284"
"7373829","Demonte, Eduardo","Elétrica Adr Ltda - ME","24.864","83,88330319"
"7374066","Demonte, Eduardo","Equipe Mais Comércio e Serviço","1.328","93,40067898"
"7374162","Demonte, Eduardo","Inal Inter.lab. Empreendimento","26.768","81,64562991"
"7374163","Demonte, Eduardo","MRV Engenharia e Participações","25.815","87,09808998"
"7374238","Demonte, Eduardo","Guilger Lustres e Luminárias","747,52","82,03526327"
"7374500","Demonte, Eduardo","Nippo Cabo Materiais Eletricos","1.496","82,71873079"
"7374505","Demonte, Eduardo","HB2 Representação Ltda","140,3","176,8923735"
"7374518","Demonte, Eduardo","MRV Engenharia e Participações","17.579","80,49219476"
"7374523","Demonte, Eduardo","Jaguarete Empreendimentos e","600,03","90,37548123"
"7374775","Demonte, Eduardo","Lustres Yamamura Ltda","1.879","106,7742948"
"7374782","Demonte, Eduardo","Rubi YP Empreendimento","13.112","85,62153315"
"7374787","Demonte, Eduardo","TJC de Iguaçu Comercial","3.254","83,73242359"
"7379812","Demonte, Eduardo","Construtora Mecal Ltda.","9.550","100"
"7379970","Demonte, Eduardo","VMP Comercio Iluminação e Ferr","3.856","126,9086751"
"7379971","Demonte, Eduardo","Fernanda de Souza Costa Pinto","1.519","88,34498834"
"7380016","Demonte, Eduardo","SAS Nalli Materiais Elétricos","4.123","80,84886555"
"7380026","Demonte, Eduardo","MRV MDI Nasbe Incorporações SP","113.188","84,35307654"
"7380364","Demonte, Eduardo","Manoel Mendes Silva Neto","889,71","81,31750795"
"7380782","Demonte, Eduardo","MRV Engenharia e Participações S.A","10.706","81,54996647"
"7381008","Demonte, Eduardo","Eletroled Atacadista de Mat de Cons","6.717","79,27228121"
"7381011","Demonte, Eduardo","Templo Comércio de Mat. Elétrico Lt","1.477","76,13842611"
"7381015","Demonte, Eduardo","MRV Engenharia e Participações S.A","89.960","80,72956933"
"7381017","Demonte, Eduardo","Xinqiu Xu Presentes - ME","2.960","78,80206908"
"7381088","Demonte, Eduardo","Eletro Ind. Motores e Acionamento L","1.546","77,07331906"
"7381089","Demonte, Eduardo","Kin Ferragens em Geral Ltda","663,26","85,89994874"
"7381133","Demonte, Eduardo","Memphis Investimentos Imobiliários","704,01","87,20188634"
"7381211","Demonte, Eduardo","Moacir A Cavalcanti Filho","6.065","83,97678368"
"7381212","Demonte, Eduardo","J & J Comercio de Material Ele. e","3.525","79,8658156"
"7381213","Demonte, Eduardo","Beling Materiais Eletricos Ltda","10.730","87,73528282"
"7381240","Demonte, Eduardo","Yellow Yp Empreendimentos Imobiliar","698,69","83,06115731"
"7381693","Demonte, Eduardo","MRV Prime Proj. Goiás II Incorporaç","10.239","81,23812091"
"7381797","Demonte, Eduardo","Virgini Comercio Mat, Eletricos Ltd","272,09","82,09048477"
"7381804","Demonte, Eduardo","Eletrica Carioca Paineis","12.299","76,03837373"
"7381908","Demonte, Eduardo","Melnick Even Araca  Empreendimento","8.254","96,54173158"
"7381911","Demonte, Eduardo","KNIJNIK Participações Ltda","2.242","77,72212981"
"7381943","Demonte, Eduardo","Comercial Eletrica São Pedro Ltda","878,37","74,10772226"
"7382282","Demonte, Eduardo","Construzilia Ltda","1.815","83,3031233"
"7382542","Demonte, Eduardo","Associação dos Trabalhadores do","26.267","85,12660637"
"7382870","Demonte, Eduardo","Deposito de Mat. P/ Construção São","893","85,23068309"
"7382927","Demonte, Eduardo","Maxx Eletrica e Representação Ltda","2.227","80,6030593"
"7382976","Demonte, Eduardo","MRV Engenharia e Participações S.A","13.104","82,32186913"
"7382977","Demonte, Eduardo","Aledin Com. E Soluções Elétricas Lt","636,93","87,51040146"
"7383062","Demonte, Eduardo","Werk-Schott Londrina Pneumaticos Lt","802,39","80,81855457"
"7383181","Demonte, Eduardo","MRV Engenharia e Parcipações S.A","5.061","82,72468247"
"7383183","Demonte, Eduardo","Geom Representações e Comercio Ltda","43.285","75,41210959"
"7383184","Demonte, Eduardo","Orange YP Empreendimento Imobiliari","5.567","82,73872502"
"7383186","Demonte, Eduardo","Gabriel C. Cunha - ME","-4.448","100"
"7383222","Demonte, Eduardo","Eletrobox Montagens Elétricas Ltda","500,3","78,31101339"
"7383224","Demonte, Eduardo","Luminae S.A","53.460","83,02472808"
"7383337","Demonte, Eduardo","Clube da Casa Atacadista de Materia","18.072","79,889475"
"7383396","Demonte, Eduardo","JL Materiais Eletricos LTDA- EPP","10.774","74,61775063"
"7383687","Demonte, Eduardo","Star Tecnologia em Iluminação Start","686,62","81,02152573"
"7383689","Demonte, Eduardo","Mais Stand Proj. Inteligentes Eirel","1.793","81,65540239"
"7383760","Demonte, Eduardo","LBF Engenharia e Serviços Ltda","3.701","87,56646062"
"7383887","Demonte, Eduardo","Walmir Rabello Mat. de Contrução Lt","1.375","86,77722016"
"7384078","Demonte, Eduardo","Eletrica KVA Ltda Me","1.304","64,9571273"
"7384237","Demonte, Eduardo","O.M.A. Construtora e Incorporadora","1.514","88,58992568"
"7384243","Demonte, Eduardo","Guaruja Com. de Ferragens Ltda","1.489","84,47085684"
"7384642","Demonte, Eduardo","Comercial Elétrica Geraluz","484,93","87,43736209"
"7384644","Demonte, Eduardo","Magiklz Cyrela Asturias Empreendime","501,55","79,24234872"
